565 4.00275e-314 -1.6365e+06 -1.6365e+06
566 4.00275e-314 -1.63939e+06 -1.63939e+06
567 4.00275e-314 -1.64228e+06 -1.64228e+06
568 4.00275e-314 -1.64517e+06 -1.64517e+06
569 4.00275e-314 -1.64806e+06 -1.64806e+06
570 4.00275e-314 -1.65095e+06 -1.65095e+06
571 4.00275e-314 -1.65385e+06 -1.65385e+06
572 4.00275e-314 -1.65674e+06 -1.65674e+06
573 4.00275e-314 -1.65963e+06 -1.65963e+06
574 4.00275e-314 -1.66252e+06 -1.66252e+06
575 4.00275e-314 -1.66541e+06 -1.66541e+06
576 4.00275e-314 -1.6683e+06 -1.6683e+06
577 4.00275e-314 -1.67119e+06 -1.67119e+06
578 4.00275e-314 -1.67409e+06 -1.67409e+06
579 4.00275e-314 -1.67698e+06 -1.67698e+06
580 4.00275e-314 -1.67987e+06 -1.67987e+06
581 4.00275e-314 -1.68276e+06 -1.68276e+06
582 4.00275e-314 -1.68565e+06 -1.68565e+06
583 4.00275e-314 -1.68854e+06 -1.68854e+06
584 4.00275e-314 -1.69143e+06 -1.69143e+06
585 4.00275e-314 -1.69432e+06 -1.69432e+06
586 4.00275e-314 -1.69722e+06 -1.69722e+06
587 4.00275e-314 -1.70011e+06 -1.70011e+06
588 4.00275e-314 -1.703e+06 -1.703e+06
589 4.00275e-314 -1.70589e+06 -1.70589e+06
590 4.00275e-314 -1.70878e+06 -1.70878e+06
591 4.00275e-314 -1.71167e+06 -1.71167e+06
592 4.00275e-314 -1.71456e+06 -1.71456e+06
593 4.00275e-314 -1.71746e+06 -1.71746e+06
594 4.00275e-314 -1.72035e+06 -1.72035e+06
595 4.00275e-314 -1.72324e+06 -1.72324e+06
596 4.00275e-314 -1.72613e+06 -1.72613e+06
597 4.00275e-314 -1.72902e+06 -1.72902e+06
598 4.00275e-314 -1.73191e+06 -1.73191e+06
599 4.00275e-314 -1.7348e+06 -1.7348e+06
600 4.00275e-314 -1.73769e+06 -1.73769e+06
601 4.00275e-314 -1.74059e+06 -1.74059e+06
602 4.00275e-314 -1.74348e+06 -1.74348e+06
603 4.00275e-314 -1.74637e+06 -1.74637e+06
604 4.00275e-314 -1.74926e+06 -1.74926e+06
605 4.00275e-314 -1.75215e+06 -1.75215e+06
606 4.00275e-314 -1.75504e+06 -1.75504e+06
607 4.00275e-314 -1.75793e+06 -1.75793e+06
608 4.00275e-314 -1.76083e+06 -1.76083e+06
609 4.00275e-314 -1.76372e+06 -1.76372e+06
610 4.00275e-314 -1.76661e+06 -1.76661e+06
611 4.00275e-314 -1.7695e+06 -1.7695e+06
612 4.00275e-314 -1.77239e+06 -1.77239e+06
613 4.00275e-314 -1.77528e+06 -1.77528e+06
614 4.00275e-314 -1.77817e+06 -1.77817e+06
615 4.00275e-314 -1.78106e+06 -1.78106e+06
616 4.00275e-314 -1.78396e+06 -1.78396e+06
617 4.00275e-314 -1.78685e+06 -1.78685e+06
